checkpoint,run_dir,method,seed,severity,severity_scale,max_shift,max_boost,relative_l2,relative_l2_std,relative_l2_stderr,orbit_ood_relative_l2,orbit_ood_relative_l2_std,orbit_ood_relative_l2_stderr,equivariance_defect_relative,equivariance_defect_relative_std,equivariance_defect_relative_stderr,epsilon_mean,epsilon_mean_std,epsilon_mean_stderr,num_samples,num_batches,eval_seconds
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.0\update_aug_orbit\seed_31,update_aug_orbit,31,train_radius,1.0,0.25,,0.12285451125353575,0.015935146109727506,0.000995946631857969,0.12279464397579432,0.015878765361758352,0.0004962114175549485,0.02179732781605992,0.03719614932252909,0.0011623796663290341,0.42966185905970633,0.37532557126126453,0.011728924101914517,256,16,26.447600700019393
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.0\update_aug_orbit\seed_47,update_aug_orbit,47,train_radius,1.0,0.25,,0.09860332356765866,0.01255396870862117,0.0007846230442888232,0.09841757803224027,0.012449277189194379,0.00038903991216232434,0.013526464070451993,0.029518787347614053,0.0009224621046129392,0.35567053337581456,0.3316507511924657,0.010364085974764552,256,16,22.325493499985896
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\mixed_semi_aug_orbit\seed_23,mixed_semi_aug_orbit,23,1.5x,1.5,0.375,,0.10191039415076375,0.011605736281905997,0.0007253585176191248,0.10172361508011818,0.011791021403266556,0.0003684694188520799,0.01178752598431032,0.02677728245419977,0.0008367900766937428,0.42291751015000045,0.2941776282480643,0.00919305088275201,256,16,26.029816199967172
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\mixed_semi_aug_orbit\seed_31,mixed_semi_aug_orbit,31,1.5x,1.5,0.375,,0.1088557867333293,0.014169459964242286,0.0008855912477651428,0.10874842118937522,0.014049908031557798,0.0004390596259861812,0.01959177125977618,0.03340047238947368,0.0010437647621710526,0.4960552901029587,0.3393556308907322,0.01060486346533538,256,16,27.878828099987004
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\mixed_semi_aug_orbit\seed_47,mixed_semi_aug_orbit,47,1.5x,1.5,0.375,,0.10052519803866744,0.01295403717020442,0.0008096273231377762,0.10031651705503464,0.012784706671824762,0.0003995220834945238,0.013796402014200737,0.030088819222932384,0.000940275600716637,0.4319433013442904,0.30270393024282227,0.009459497820088196,256,16,26.642003900022246
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\split_semi_aug_orbit\seed_23,split_semi_aug_orbit,23,1.5x,1.5,0.375,,0.16842632740736008,0.01836344378533274,0.0011477152365832962,0.16823084792122245,0.018625392529932883,0.0005820435165604026,0.01778960013050579,0.04041137560280364,0.0012628554875876137,0.42291751015000045,0.2941776282480643,0.00919305088275201,256,16,26.53825969999889
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\split_semi_aug_orbit\seed_31,split_semi_aug_orbit,31,1.5x,1.5,0.375,,0.19046973809599876,0.02236955756817633,0.0013980973480110207,0.1904062288813293,0.02254887006927907,0.000704652189664971,0.030911919247273545,0.05268140405602564,0.0016462938767508011,0.4960552901029587,0.3393556308907322,0.01060486346533538,256,16,26.527787300001364
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\split_semi_aug_orbit\seed_47,split_semi_aug_orbit,47,1.5x,1.5,0.375,,0.14869977347552776,0.017572868643886505,0.0010983042902429066,0.14851847849786282,0.017558134226509342,0.0005486916945784169,0.01826203070827148,0.039800227645704525,0.0012437571139282664,0.4319433013442904,0.30270393024282227,0.009459497820088196,256,16,23.523776899965014
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug\seed_23,update_aug,23,1.5x,1.5,0.375,,0.11529044434428215,0.01273310460354204,0.0007958190377213775,0.11508146626874804,0.012937668033609052,0.0004043021260502829,0.01334842341236353,0.03032694771480588,0.0009477171160876838,0.42291751015000045,0.2941776282480643,0.00919305088275201,256,16,24.46041530004004
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug\seed_31,update_aug,31,1.5x,1.5,0.375,,0.11566997645422816,0.015146672792836801,0.0009466670495523001,0.11558838852215558,0.01497907737775459,0.00046809616805483094,0.02079907821496363,0.035486686320932215,0.0011089589475291317,0.4960552901029587,0.3393556308907322,0.01060486346533538,256,16,27.070177900022827
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug\seed_47,update_aug,47,1.5x,1.5,0.375,,0.10584647208452225,0.013552920695892288,0.000847057543493268,0.1056801761733368,0.013434260029667525,0.00041982062592711017,0.014553077461862074,0.03176097240607823,0.0009925303876899447,0.4319433013442904,0.30270393024282227,0.009459497820088196,256,16,26.384939800016582
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug_orbit\seed_23,update_aug_orbit,23,1.5x,1.5,0.375,,0.0996473478153348,0.011258309235418517,0.0007036443272136573,0.09949326957575977,0.011381971922912182,0.0003556866225910057,0.011601868474908628,0.026382993291380413,0.0008244685403556379,0.42291751015000045,0.2941776282480643,0.00919305088275201,256,16,23.076575200015213
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug_orbit\seed_31,update_aug_orbit,31,1.5x,1.5,0.375,,0.12285451125353575,0.015935146109727506,0.000995946631857969,0.12279464479070157,0.015878756768768355,0.0004962111490240111,0.02179701690300817,0.03719633133376111,0.0011623853541800346,0.4960552901029587,0.3393556308907322,0.01060486346533538,256,16,24.770852399989963
runs\ablations\2d_update_matched_low_label_control\fraction_0.01\aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_1.5\update_aug_orbit\seed_47,update_aug_orbit,47,1.5x,1.5,0.375,,0.09860332356765866,0.01255396870862117,0.0007846230442888232,0.09841757896356285,0.012449266904392185,0.0003890395907622558,0.013526378824842311,0.029518826598065102,0.0009224633311895344,0.4319433013442904,0.30270393024282227,0.009459497820088196,256,16,27.238078199967276
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\mixed_semi_aug_orbit\seed_23,mixed_semi_aug_orbit,23,2x,2.0,0.5,,0.10191039415076375,0.011605736281905997,0.0007253585176191248,0.10172361601144075,0.0117910170710072,0.000368469283468975,0.011787501207379592,0.02677729329302223,0.0008367904154069446,0.5013900115154684,0.2731234256237584,0.00853510705074245,256,16,24.294324500020593
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\mixed_semi_aug_orbit\seed_31,mixed_semi_aug_orbit,31,2x,2.0,0.5,,0.1088557867333293,0.014169459964242286,0.0008855912477651428,0.10874842060729861,0.014049907876132842,0.0004390596211291513,0.019592091712119952,0.03340028481150126,0.0010437589003594143,0.5624487181194127,0.3081246984238353,0.009628896825744852,256,16,26.587151999992784
runs\ablations\2d_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\mixed_semi_aug_orbit\seed_47,mixed_semi_aug_orbit,47,2x,2.0,0.5,,0.10052519803866744,0.01295403717020442,0.0008096273231377762,0.10031651856843382,0.012784705609951218,0.0003995220503109756,0.013796620060837483,0.03008871950326082,0.0009402724844769006,0.5082160667516291,0.27985072057966254,0.008745335018114454,256,16,27.059518599999137
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\split_semi_aug_orbit\seed_23,split_semi_aug_orbit,23,2x,2.0,0.5,,0.16842632740736008,0.01836344378533274,0.0011477152365832962,0.16823084722273052,0.018625383994352495,0.0005820432498235155,0.017789779861551835,0.040411296627213295,0.0012628530196004155,0.5013900115154684,0.2731234256237584,0.00853510705074245,256,16,28.2211858999799
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\split_semi_aug_orbit\seed_31,split_semi_aug_orbit,31,2x,2.0,0.5,,0.19046973809599876,0.02236955756817633,0.0013980973480110207,0.1904062305111438,0.022548875667369222,0.0007046523646052882,0.03091227535301755,0.05268119584527612,0.0016462873701648788,0.5624487181194127,0.3081246984238353,0.009628896825744852,256,16,27.88418679998722
runs\ablations\2d_split_semi_supervised_low_label_aug_orbit\fraction_0.01\semi_aug_orbit_lambda_0.05_unlabeled_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_low_label_ood_severity\scale_2.0\split_semi_aug_orbit\seed_47,split_semi_aug_orbit,47,2x,2.0,0.5,,0.14869977347552776,0.017572868643886505,0.0010983042902429066,0.14851847849786282,0.017558144171924445,0.0005486920053726389,0.01826245210119737,0.03980003479859412,0.0012437510874560662,0.5082160667516291,0.27985072057966254,0.008745335018114454,256,16,27.841354899981525
