checkpoint,run_dir,method,seed,severity,severity_scale,max_boost,observable_canonical_relative_l2,observable_canonical_relative_l2_std,observable_canonical_relative_l2_stderr,orbit_ood_relative_l2,orbit_ood_relative_l2_std,orbit_ood_relative_l2_stderr,observable_canonical_ood_relative_l2,observable_canonical_ood_relative_l2_std,observable_canonical_ood_relative_l2_stderr,observable_canonical_gap_relative,observable_canonical_gap_relative_std,observable_canonical_gap_relative_stderr,observed_boost_norm_mean,observed_boost_norm_mean_std,observed_boost_norm_mean_stderr,epsilon_mean,epsilon_mean_std,epsilon_mean_stderr,total_boost_norm_mean,total_boost_norm_mean_std,total_boost_norm_mean_stderr,num_samples,num_batches,eval_seconds
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_orbit_steps_4\seed_31\observable_canonicalization,aug_orbit_steps_4,31,boost_0.35,1.4,0.35,0.40910317562520504,0.06092315476197702,0.003807697172623564,0.49773410242050886,0.15720564571623244,0.004912676428632264,0.40910317841917276,0.060923092050591446,0.0019038466265809827,0.4668755051679909,0.19661742873666002,0.006144294648020626,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.26782919582910836,0.09973995662011276,0.0031168736443785237,0.4428853872232139,0.20705549777925375,0.00647048430560168,256,16,26.212179399997694
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_orbit_steps_4\seed_47\observable_canonicalization,aug_orbit_steps_4,47,boost_0.35,1.4,0.35,0.3993988949805498,0.059278598343406576,0.003704912396462911,0.5018753283657134,0.1660585335484572,0.005189329173389288,0.3993988963775337,0.05927855161750394,0.0018524547380469982,0.46004420798271894,0.20900475137506297,0.006531398480470718,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.26706468244083226,0.10091671930522797,0.003153647478288374,0.44733831472694874,0.2101833643813568,0.0065682301369174,256,16,32.26299459999427
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_59\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_orbit_steps_4\seed_59\observable_canonicalization,aug_orbit_steps_4,59,boost_0.35,1.4,0.35,0.2877726461738348,0.03854656281222555,0.002409160175764097,0.43419618997722864,0.21122254446387623,0.006600704514496132,0.2877726391889155,0.03854656663678267,0.0012045802073994585,0.39504896895959973,0.24247669753947726,0.007577396798108664,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.2630163317080587,0.09896007962304945,0.0030925024882202954,0.4408766212873161,0.2111578803251711,0.006598683760161597,256,16,27.41269110000576
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_71\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_orbit_steps_4\seed_71\observable_canonicalization,aug_orbit_steps_4,71,boost_0.35,1.4,0.35,0.4538098778575659,0.055144160971845685,0.0034465100607403553,0.5149417505599558,0.1585893876498659,0.00495591836405831,0.4538098871707916,0.05514421732830752,0.00172325679150961,0.4746594759635627,0.20615710544265944,0.006442409545083108,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.2626053432468325,0.1016533802676631,0.003176668133364472,0.43433814123272896,0.20184360183730526,0.0063076125574157895,256,16,28.310346499987645
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_steps_6\seed_23\observable_canonicalization,aug_steps_6,23,boost_0.35,1.4,0.35,0.4357576444745064,0.06152666425257606,0.0038454165157860037,0.5244967336766422,0.14696466563893987,0.004592645801216871,0.4357576477341354,0.061526728203621414,0.0019227102563631692,0.48264613514766097,0.19329079470428015,0.006040337334508755,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.27138158469460905,0.10066149129388946,0.0031456716029340456,0.43881559651345015,0.2122430707346717,0.00663259596045849,256,16,27.391664399998263
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_steps_6\seed_31\observable_canonicalization,aug_steps_6,31,boost_0.35,1.4,0.35,0.5296987444162369,0.07679139071505331,0.004799461919690832,0.596876441501081,0.15326690123609002,0.004789590663627813,0.5296987514011562,0.07679140014161995,0.0023997312544256234,0.557214502710849,0.20920989615563387,0.0065378092548635585,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.26782919582910836,0.09973995662011276,0.0031168736443785237,0.4428853872232139,0.20705549777925375,0.00647048430560168,256,16,31.083596399985254
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_steps_6\seed_47\observable_canonicalization,aug_steps_6,47,boost_0.35,1.4,0.35,0.4996605161577463,0.06856024556593784,0.004285015347871115,0.5880893496796489,0.15923122019134248,0.004975975630979452,0.49966051150113344,0.06856027780487917,0.002142508681402474,0.5488493535667658,0.2072047702770262,0.0064751490711570684,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.26706468244083226,0.10091671930522797,0.003153647478288374,0.44733831472694874,0.2101833643813568,0.0065682301369174,256,16,31.18348540001898
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_59\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_steps_6\seed_59\observable_canonicalization,aug_steps_6,59,boost_0.35,1.4,0.35,0.34218985214829445,0.04527371115761654,0.0028296069473510337,0.4870462054386735,0.212247542763705,0.006632735711365781,0.3421898470260203,0.0452737447302789,0.0014148045228212155,0.4593114354647696,0.24593465115474608,0.007685457848585815,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.2630163317080587,0.09896007962304945,0.0030925024882202954,0.4408766212873161,0.2111578803251711,0.006598683760161597,256,16,28.455813899985515
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_71\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.35\aug_steps_6\seed_71\observable_canonicalization,aug_steps_6,71,boost_0.35,1.4,0.35,0.5218990482389927,0.061512207671781984,0.003844512979486374,0.580867157317698,0.149650391257335,0.004676574726791719,0.5218990514986217,0.06151227085820146,0.0019222584643187957,0.5432533654384315,0.20495815564509468,0.006404942363909209,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.2626053432468325,0.1016533802676631,0.003176668133364472,0.43433814123272896,0.20184360183730526,0.0063076125574157895,256,16,30.47027250000974
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_orbit_steps_4\seed_23\observable_canonicalization,aug_orbit_steps_4,23,boost_0.50,2.0,0.5,0.3610133398324251,0.04829802747094702,0.0030186267169341886,0.5196108017116785,0.2196990352219431,0.0068655948506857216,0.3610133398324251,0.04829808170387138,0.0015093150532459805,0.4816782954148948,0.2543734042485186,0.007949168882766207,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.38768798718228936,0.14380211705701312,0.00449381615803166,0.5090192691422999,0.2500836943663174,0.007815115448947418,256,16,27.64798619999783
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_orbit_steps_4\seed_31\observable_canonicalization,aug_orbit_steps_4,31,boost_0.50,2.0,0.5,0.40910317562520504,0.06092315476197702,0.003807697172623564,0.5620755571871996,0.23039255067266895,0.007199767208520905,0.4091031742282212,0.06092311254971706,0.001903847267178658,0.537542047444731,0.265299589499788,0.008290612171868375,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3826131522655487,0.14248563416897078,0.004452676067780337,0.510846973862499,0.24781218248196987,0.0077441307025615585,256,16,30.46784719999414
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_orbit_steps_4\seed_47\observable_canonicalization,aug_orbit_steps_4,47,boost_0.50,2.0,0.5,0.3993988949805498,0.059278598343406576,0.003704912396462911,0.5643974528647959,0.24027452892246115,0.007508579028826911,0.39939889311790466,0.05927857161591255,0.0018524553629972673,0.5349946520291269,0.2829146617058751,0.008841083178308597,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3815209795720875,0.14416674561734744,0.004505210800542107,0.5175801576115191,0.24881292779752967,0.007775403993672802,256,16,27.48501849998138
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_59\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_orbit_steps_4\seed_59\observable_canonicalization,aug_orbit_steps_4,59,boost_0.50,2.0,0.5,0.2877726461738348,0.03854656281222555,0.002409160175764097,0.512127089779824,0.28942789040763284,0.009044621575238526,0.28777263360098004,0.03854658117288688,0.001204580661652715,0.48132773861289024,0.32415005134320307,0.010129689104475096,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.37573762563988566,0.14137153739852967,0.004417860543704052,0.505992085672915,0.2541717666929703,0.007942867709155322,256,16,26.98402730000089
runs\ablations\2d_galilean_n64_paper_ladder\fraction_0.02\aug_orbit_lambda_0.05_steps_4\seed_71\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_orbit_steps_4\seed_71\observable_canonicalization,aug_orbit_steps_4,71,boost_0.50,2.0,0.5,0.4538098778575659,0.055144160971845685,0.0034465100607403553,0.5664770100265741,0.22428121030266707,0.007008787821958346,0.45380988297984004,0.05514422648450509,0.0017232570776407842,0.5383999603800476,0.26924928012653415,0.008414040003954192,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3751505007967353,0.14521910938926177,0.0045380971684144305,0.4989351583644748,0.24129437149831132,0.007540449109322229,256,16,27.261905799998203
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_23\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_23\observable_canonicalization,aug_steps_6,23,boost_0.50,2.0,0.5,0.4357576444745064,0.06152666425257606,0.0038454165157860037,0.5874029514379799,0.217005779250019,0.006781430601563093,0.435757655184716,0.061526677327627025,0.0019227086664883445,0.5562711055390537,0.25215711822082537,0.007879909944400793,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.38768798718228936,0.14380211705701312,0.00449381615803166,0.5090192691422999,0.2500836943663174,0.007815115448947418,256,16,27.295307799999136
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_31\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_31\observable_canonicalization,aug_steps_6,31,boost_0.50,2.0,0.5,0.5296987444162369,0.07679139071505331,0.004799461919690832,0.6562302224338055,0.21631172886163846,0.006759741526926202,0.529698746278882,0.07679144457046437,0.0023997326428270116,0.623241123277694,0.26505991681587765,0.008283122400496177,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3826131522655487,0.14248563416897078,0.004452676067780337,0.510846973862499,0.24781218248196987,0.0077441307025615585,256,16,27.41150249997736
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_47\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_47\observable_canonicalization,aug_steps_6,47,boost_0.50,2.0,0.5,0.4996605161577463,0.06856024556593784,0.004285015347871115,0.6413239790126681,0.21598779063229287,0.006749618457259152,0.49966051522642374,0.06856025914532772,0.0021425080982914913,0.6114879697561264,0.2570406721948136,0.008032521006087924,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3815209795720875,0.14416674561734744,0.004505210800542107,0.5175801576115191,0.24881292779752967,0.007775403993672802,256,16,26.937457499996526
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_59\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_59\observable_canonicalization,aug_steps_6,59,boost_0.50,2.0,0.5,0.34218985214829445,0.04527371115761654,0.0028296069473510337,0.5645235329866409,0.28878808425503927,0.009024627632969977,0.34218984469771385,0.04527376361385717,0.0014148051129330365,0.5453829118050635,0.3268662449283204,0.010214570154010012,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.37573762563988566,0.14137153739852967,0.004417860543704052,0.505992085672915,0.2541717666929703,0.007942867709155322,256,16,28.295299200020963
runs\ablations\2d_galilean_n64_label_efficiency_compute_matched\fraction_0.02\aug_steps_6\seed_71\checkpoints\best.pt,runs\ablations\2d_galilean_n64_label_efficiency_2pct_ood_severity\fraction_0.02\boost_0.50\aug_steps_6\seed_71\observable_canonicalization,aug_steps_6,71,boost_0.50,2.0,0.5,0.5218990482389927,0.061512207671781984,0.003844512979486374,0.6293666092678905,0.20996451800144222,0.0065613911875450695,0.521899058483541,0.061512181313922276,0.0019222556660600711,0.6046961951069534,0.2607441867633983,0.008148255836356196,0.3754834122955799,0.14219938093636086,0.008887461308522554,0.3751505007967353,0.14521910938926177,0.0045380971684144305,0.4989351583644748,0.24129437149831132,0.007540449109322229,256,16,30.340058300003875
